experiment_id,sector_id,subasset_id,algorithm,profile,horizon,holding_sessions,stock_or_etf_track,status,failure_reason,market_backtest_run,holdout_contaminated,provisional_finalist,winner,net_cagr,max_drawdown,sharpe,sortino,calmar,es95_loss,net_excess_return_mean,net_excess_return_block_ci,win_rate,payoff_ratio,median_return,worst_decile,rank_ic,benchmark_beat_rate,mean_exposure,peak_exposure,turnover,empty_selection_day_fraction,cost_2x_return,cost_4x_return,independent_events,raw_signals,deduped_events,data_missing_rejections,pit_qualify_rate,delisted_coverage,history_coverage,regime
semiconductors__D_residual_momentum__conservative__long,semiconductors,,D_residual_momentum,conservative,long,63,stock,DATA_INSUFFICIENT,"No licensed point-in-time US daily tape, delist file, corporate-action journal, or historical venue/industry vintages were verified in this environment.",False,,False,False,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,bear
semiconductors__D_residual_momentum__conservative__long,semiconductors,,D_residual_momentum,conservative,long,63,stock,DATA_INSUFFICIENT,"No licensed point-in-time US daily tape, delist file, corporate-action journal, or historical venue/industry vintages were verified in this environment.",False,,False,False,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,range
semiconductors__D_residual_momentum__balanced__short,semiconductors,,D_residual_momentum,balanced,short,5,stock,DATA_INSUFFICIENT,"No licensed point-in-time US daily tape, delist file, corporate-action journal, or historical venue/industry vintages were verified in this environment.",False,,False,False,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,bull
semiconductors__D_residual_momentum__balanced__short,semiconductors,,D_residual_momentum,balanced,short,5,stock,DATA_INSUFFICIENT,"No licensed point-in-time US daily tape, delist file, corporate-action journal, or historical venue/industry vintages were verified in this environment.",False,,False,False,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,bear
semiconductors__D_residual_momentum__balanced__short,semiconductors,,D_residual_momentum,balanced,short,5,stock,DATA_INSUFFICIENT,"No licensed point-in-time US daily tape, delist file, corporate-action journal, or historical venue/industry vintages were verified in this environment.",False,,False,False,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,range
semiconductors__D_residual_momentum__balanced__mid,semiconductors,,D_residual_momentum,balanced,mid,20,stock,DATA_INSUFFICIENT,"No licensed point-in-time US daily tape, delist file, corporate-action journal, or historical venue/industry vintages were verified in this environment.",False,,False,False,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,bull
semiconductors__D_residual_momentum__balanced__mid,semiconductors,,D_residual_momentum,balanced,mid,20,stock,DATA_INSUFFICIENT,"No licensed point-in-time US daily tape, delist file, corporate-action journal, or historical venue/industry vintages were verified in this environment.",False,,False,False,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,bear
semiconductors__D_residual_momentum__balanced__mid,semiconductors,,D_residual_momentum,balanced,mid,20,stock,DATA_INSUFFICIENT,"No licensed point-in-time US daily tape, delist file, corporate-action journal, or historical venue/industry vintages were verified in this environment.",False,,False,False,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,range
semiconductors__D_residual_momentum__balanced__long,semiconductors,,D_residual_momentum,balanced,long,63,stock,DATA_INSUFFICIENT,"No licensed point-in-time US daily tape, delist file, corporate-action journal, or historical venue/industry vintages were verified in this environment.",False,,False,False,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,bull
semiconductors__D_residual_momentum__balanced__long,semiconductors,,D_residual_momentum,balanced,long,63,stock,DATA_INSUFFICIENT,"No licensed point-in-time US daily tape, delist file, corporate-action journal, or historical venue/industry vintages were verified in this environment.",False,,False,False,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,bear
semiconductors__D_residual_momentum__balanced__long,semiconductors,,D_residual_momentum,balanced,long,63,stock,DATA_INSUFFICIENT,"No licensed point-in-time US daily tape, delist file, corporate-action journal, or historical venue/industry vintages were verified in this environment.",False,,False,False,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,range
semiconductors__D_residual_momentum__aggressive__short,semiconductors,,D_residual_momentum,aggressive,short,5,stock,DATA_INSUFFICIENT,"No licensed point-in-time US daily tape, delist file, corporate-action journal, or historical venue/industry vintages were verified in this environment.",False,,False,False,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,bull
semiconductors__D_residual_momentum__aggressive__short,semiconductors,,D_residual_momentum,aggressive,short,5,stock,DATA_INSUFFICIENT,"No licensed point-in-time US daily tape, delist file, corporate-action journal, or historical venue/industry vintages were verified in this environment.",False,,False,False,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,bear
semiconductors__D_residual_momentum__aggressive__short,semiconductors,,D_residual_momentum,aggressive,short,5,stock,DATA_INSUFFICIENT,"No licensed point-in-time US daily tape, delist file, corporate-action journal, or historical venue/industry vintages were verified in this environment.",False,,False,False,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,range
semiconductors__D_residual_momentum__aggressive__mid,semiconductors,,D_residual_momentum,aggressive,mid,20,stock,DATA_INSUFFICIENT,"No licensed point-in-time US daily tape, delist file, corporate-action journal, or historical venue/industry vintages were verified in this environment.",False,,False,False,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,bull
semiconductors__D_residual_momentum__aggressive__mid,semiconductors,,D_residual_momentum,aggressive,mid,20,stock,DATA_INSUFFICIENT,"No licensed point-in-time US daily tape, delist file, corporate-action journal, or historical venue/industry vintages were verified in this environment.",False,,False,False,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,bear
semiconductors__D_residual_momentum__aggressive__mid,semiconductors,,D_residual_momentum,aggressive,mid,20,stock,DATA_INSUFFICIENT,"No licensed point-in-time US daily tape, delist file, corporate-action journal, or historical venue/industry vintages were verified in this environment.",False,,False,False,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,range
semiconductors__D_residual_momentum__aggressive__long,semiconductors,,D_residual_momentum,aggressive,long,63,stock,DATA_INSUFFICIENT,"No licensed point-in-time US daily tape, delist file, corporate-action journal, or historical venue/industry vintages were verified in this environment.",False,,False,False,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,bull
semiconductors__D_residual_momentum__aggressive__long,semiconductors,,D_residual_momentum,aggressive,long,63,stock,DATA_INSUFFICIENT,"No licensed point-in-time US daily tape, delist file, corporate-action journal, or historical venue/industry vintages were verified in this environment.",False,,False,False,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,bear
semiconductors__D_residual_momentum__aggressive__long,semiconductors,,D_residual_momentum,aggressive,long,63,stock,DATA_INSUFFICIENT,"No licensed point-in-time US daily tape, delist file, corporate-action journal, or historical venue/industry vintages were verified in this environment.",False,,False,False,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,range
software__A_trend_quality__conservative__short,software,,A_trend_quality,conservative,short,5,stock,DATA_INSUFFICIENT,"No licensed point-in-time US daily tape, delist file, corporate-action journal, or historical venue/industry vintages were verified in this environment.",False,,False,False,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,bull
software__A_trend_quality__conservative__short,software,,A_trend_quality,conservative,short,5,stock,DATA_INSUFFICIENT,"No licensed point-in-time US daily tape, delist file, corporate-action journal, or historical venue/industry vintages were verified in this environment.",False,,False,False,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,bear
software__A_trend_quality__conservative__short,software,,A_trend_quality,conservative,short,5,stock,DATA_INSUFFICIENT,"No licensed point-in-time US daily tape, delist file, corporate-action journal, or historical venue/industry vintages were verified in this environment.",False,,False,False,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,range
software__A_trend_quality__conservative__mid,software,,A_trend_quality,conservative,mid,20,stock,DATA_INSUFFICIENT,"No licensed point-in-time US daily tape, delist file, corporate-action journal, or historical venue/industry vintages were verified in this environment.",False,,False,False,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,bull
software__A_trend_quality__conservative__mid,software,,A_trend_quality,conservative,mid,20,stock,DATA_INSUFFICIENT,"No licensed point-in-time US daily tape, delist file, corporate-action journal, or historical venue/industry vintages were verified in this environment.",False,,False,False,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,bear
software__A_trend_quality__conservative__mid,software,,A_trend_quality,conservative,mid,20,stock,DATA_INSUFFICIENT,"No licensed point-in-time US daily tape, delist file, corporate-action journal, or historical venue/industry vintages were verified in this environment.",False,,False,False,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,range
software__A_trend_quality__conservative__long,software,,A_trend_quality,conservative,long,63,stock,DATA_INSUFFICIENT,"No licensed point-in-time US daily tape, delist file, corporate-action journal, or historical venue/industry vintages were verified in this environment.",False,,False,False,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,bull
software__A_trend_quality__conservative__long,software,,A_trend_quality,conservative,long,63,stock,DATA_INSUFFICIENT,"No licensed point-in-time US daily tape, delist file, corporate-action journal, or historical venue/industry vintages were verified in this environment.",False,,False,False,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,bear
software__A_trend_quality__conservative__long,software,,A_trend_quality,conservative,long,63,stock,DATA_INSUFFICIENT,"No licensed point-in-time US daily tape, delist file, corporate-action journal, or historical venue/industry vintages were verified in this environment.",False,,False,False,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,range
software__A_trend_quality__balanced__short,software,,A_trend_quality,balanced,short,5,stock,DATA_INSUFFICIENT,"No licensed point-in-time US daily tape, delist file, corporate-action journal, or historical venue/industry vintages were verified in this environment.",False,,False,False,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,bull
software__A_trend_quality__balanced__short,software,,A_trend_quality,balanced,short,5,stock,DATA_INSUFFICIENT,"No licensed point-in-time US daily tape, delist file, corporate-action journal, or historical venue/industry vintages were verified in this environment.",False,,False,False,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,bear
software__A_trend_quality__balanced__short,software,,A_trend_quality,balanced,short,5,stock,DATA_INSUFFICIENT,"No licensed point-in-time US daily tape, delist file, corporate-action journal, or historical venue/industry vintages were verified in this environment.",False,,False,False,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,range
software__A_trend_quality__balanced__mid,software,,A_trend_quality,balanced,mid,20,stock,DATA_INSUFFICIENT,"No licensed point-in-time US daily tape, delist file, corporate-action journal, or historical venue/industry vintages were verified in this environment.",False,,False,False,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,bull
software__A_trend_quality__balanced__mid,software,,A_trend_quality,balanced,mid,20,stock,DATA_INSUFFICIENT,"No licensed point-in-time US daily tape, delist file, corporate-action journal, or historical venue/industry vintages were verified in this environment.",False,,False,False,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,bear
software__A_trend_quality__balanced__mid,software,,A_trend_quality,balanced,mid,20,stock,DATA_INSUFFICIENT,"No licensed point-in-time US daily tape, delist file, corporate-action journal, or historical venue/industry vintages were verified in this environment.",False,,False,False,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,range
software__A_trend_quality__balanced__long,software,,A_trend_quality,balanced,long,63,stock,DATA_INSUFFICIENT,"No licensed point-in-time US daily tape, delist file, corporate-action journal, or historical venue/industry vintages were verified in this environment.",False,,False,False,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,bull
software__A_trend_quality__balanced__long,software,,A_trend_quality,balanced,long,63,stock,DATA_INSUFFICIENT,"No licensed point-in-time US daily tape, delist file, corporate-action journal, or historical venue/industry vintages were verified in this environment.",False,,False,False,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,bear
software__A_trend_quality__balanced__long,software,,A_trend_quality,balanced,long,63,stock,DATA_INSUFFICIENT,"No licensed point-in-time US daily tape, delist file, corporate-action journal, or historical venue/industry vintages were verified in this environment.",False,,False,False,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,range
software__A_trend_quality__aggressive__short,software,,A_trend_quality,aggressive,short,5,stock,DATA_INSUFFICIENT,"No licensed point-in-time US daily tape, delist file, corporate-action journal, or historical venue/industry vintages were verified in this environment.",False,,False,False,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,bull
software__A_trend_quality__aggressive__short,software,,A_trend_quality,aggressive,short,5,stock,DATA_INSUFFICIENT,"No licensed point-in-time US daily tape, delist file, corporate-action journal, or historical venue/industry vintages were verified in this environment.",False,,False,False,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,bear
software__A_trend_quality__aggressive__short,software,,A_trend_quality,aggressive,short,5,stock,DATA_INSUFFICIENT,"No licensed point-in-time US daily tape, delist file, corporate-action journal, or historical venue/industry vintages were verified in this environment.",False,,False,False,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,range
software__A_trend_quality__aggressive__mid,software,,A_trend_quality,aggressive,mid,20,stock,DATA_INSUFFICIENT,"No licensed point-in-time US daily tape, delist file, corporate-action journal, or historical venue/industry vintages were verified in this environment.",False,,False,False,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,bull
software__A_trend_quality__aggressive__mid,software,,A_trend_quality,aggressive,mid,20,stock,DATA_INSUFFICIENT,"No licensed point-in-time US daily tape, delist file, corporate-action journal, or historical venue/industry vintages were verified in this environment.",False,,False,False,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,bear
software__A_trend_quality__aggressive__mid,software,,A_trend_quality,aggressive,mid,20,stock,DATA_INSUFFICIENT,"No licensed point-in-time US daily tape, delist file, corporate-action journal, or historical venue/industry vintages were verified in this environment.",False,,False,False,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,range
